date,year,month,sudden-onset environmental disaster,environmental cooperation,environmental government initiatives,environmental security,environmental -999,environmental arrest,human-induced disaster,displacement,-999,environmental legal action,environmental opinion,slow-onset environmental disaster,environmental corruption,environmental crime,environmental legal change,environmental activism,environmental corporate initiatives,lethal environmental violence,environmental protests,nonlethal environmental violence,total_articles,total_from_source,total_label_events,total_local_docs,sudden-onset environmental disasterNorm,environmental cooperationNorm,environmental government initiativesNorm,environmental securityNorm,environmental -999Norm,environmental arrestNorm,human-induced disasterNorm,displacementNorm,-999Norm,environmental legal actionNorm,environmental opinionNorm,slow-onset environmental disasterNorm,environmental corruptionNorm,environmental crimeNorm,environmental legal changeNorm,environmental activismNorm,environmental corporate initiativesNorm,lethal environmental violenceNorm,environmental protestsNorm,nonlethal environmental violenceNorm
2012-11-01,2012,11,16,0,3,1,5,0,9,1,14,0,10,7,2,3,0,0,1,0,0,2,64,64,74,6421,0.0024918237034729,0.0,0.0004672169444011,0.000155738981467,0.0007786949073353,0.0,0.0014016508332035,0.000155738981467,0.0021803457405388,0.0,0.0015573898146706,0.0010901728702694,0.0003114779629341,0.0004672169444011,0.0,0.0,0.000155738981467,0.0,0.0,0.0003114779629341
2012-12-01,2012,12,11,0,1,2,2,1,13,0,7,1,6,1,0,1,0,0,1,0,0,0,46,46,47,5923,0.0018571669761944,0.0,0.0001688333614722,0.0003376667229444,0.0003376667229444,0.0001688333614722,0.0021948336991389,0.0,0.0011818335303055,0.0001688333614722,0.0010130001688333,0.0001688333614722,0.0,0.0001688333614722,0.0,0.0,0.0001688333614722,0.0,0.0,0.0
2013-01-01,2013,1,22,1,0,0,8,0,8,0,9,0,11,4,0,0,0,1,0,0,0,0,60,60,64,6534,0.0033670033670033,0.000153045607591,0.0,0.0,0.0012243648607284,0.0,0.0012243648607284,0.0,0.0013774104683195,0.0,0.0016835016835016,0.0006121824303642,0.0,0.0,0.0,0.000153045607591,0.0,0.0,0.0,0.0
2013-02-01,2013,2,19,0,4,0,6,0,15,0,14,0,7,3,0,4,0,0,1,0,0,0,66,66,73,6164,0.0030824140168721,0.0,0.0006489292667099,0.0,0.0009733939000648,0.0,0.0024334847501622,0.0,0.0022712524334847,0.0,0.0011356262167423,0.0004866969500324,0.0,0.0006489292667099,0.0,0.0,0.0001622323166774,0.0,0.0,0.0
2013-03-01,2013,3,37,1,0,0,8,1,15,0,20,0,3,4,0,0,1,0,0,0,0,0,82,82,90,6195,0.0059725585149313,0.0001614205004035,0.0,0.0,0.0012913640032284,0.0001614205004035,0.0024213075060532,0.0,0.003228410008071,0.0,0.0004842615012106,0.0006456820016142,0.0,0.0,0.0001614205004035,0.0,0.0,0.0,0.0,0.0
2013-04-01,2013,4,42,0,1,1,8,0,8,0,13,0,9,16,0,4,0,1,0,0,5,1,97,97,109,6083,0.0069044879171461,0.0,0.0001643925694558,0.0001643925694558,0.0013151405556468,0.0,0.0013151405556468,0.0,0.0021371034029261,0.0,0.0014795331251027,0.0026302811112937,0.0,0.0006575702778234,0.0,0.0001643925694558,0.0,0.0,0.0008219628472793,0.0001643925694558
2013-05-01,2013,5,28,0,1,0,5,0,11,1,10,1,10,6,0,0,4,0,1,0,0,0,71,71,78,5603,0.004997322862752,0.0,0.0001784758165268,0.0,0.0008923790826343,0.0,0.0019632339817954,0.0001784758165268,0.0017847581652686,0.0001784758165268,0.0017847581652686,0.0010708548991611,0.0,0.0,0.0007139032661074,0.0,0.0001784758165268,0.0,0.0,0.0
2013-06-01,2013,6,75,0,1,1,11,0,24,9,61,1,20,14,1,0,1,1,0,0,2,0,209,209,222,5767,0.0130050286110629,0.0,0.0001734003814808,0.0001734003814808,0.0019074041962892,0.0,0.0041616091555401,0.0015606034333275,0.0105774232703311,0.0001734003814808,0.0034680076296167,0.0024276053407317,0.0001734003814808,0.0,0.0001734003814808,0.0001734003814808,0.0,0.0,0.0003468007629616,0.0
2013-07-01,2013,7,33,1,2,0,9,0,13,2,13,1,8,4,0,0,1,0,0,0,0,0,78,78,87,5586,0.005907626208378,0.0001790189760114,0.0003580379520229,0.0,0.0016111707841031,0.0,0.0023272466881489,0.0003580379520229,0.0023272466881489,0.0001790189760114,0.0014321518080916,0.0007160759040458,0.0,0.0,0.0001790189760114,0.0,0.0,0.0,0.0,0.0
2013-08-01,2013,8,22,0,0,0,10,1,14,0,13,0,12,12,0,1,0,0,0,0,0,2,77,77,87,5225,0.0042105263157894,0.0,0.0,0.0,0.0019138755980861,0.0001913875598086,0.0026794258373205,0.0,0.0024880382775119,0.0,0.0022966507177033,0.0022966507177033,0.0,0.0001913875598086,0.0,0.0,0.0,0.0,0.0,0.0003827751196172
2013-09-01,2013,9,10,0,1,0,11,0,19,0,10,3,7,2,1,3,0,0,0,0,3,0,62,62,70,5666,0.0017649135192375,0.0,0.0001764913519237,0.0,0.0019414048711613,0.0,0.0033533356865513,0.0,0.0017649135192375,0.0005294740557712,0.0012354394634662,0.0003529827038475,0.0001764913519237,0.0005294740557712,0.0,0.0,0.0,0.0,0.0005294740557712,0.0
2013-10-01,2013,10,12,0,0,0,12,0,24,1,12,0,10,6,0,2,1,0,0,0,0,2,73,73,82,6026,0.0019913707268503,0.0,0.0,0.0,0.0019913707268503,0.0,0.0039827414537006,0.0001659475605708,0.0019913707268503,0.0,0.0016594756057085,0.0009956853634251,0.0,0.0003318951211417,0.0001659475605708,0.0,0.0,0.0,0.0,0.0003318951211417
2013-11-01,2013,11,14,0,1,1,12,0,13,0,16,0,11,6,0,2,1,0,1,1,1,0,70,70,80,5404,0.0025906735751295,0.0,0.0001850481125092,0.0001850481125092,0.002220577350111,0.0,0.0024056254626202,0.0,0.002960769800148,0.0,0.0020355292376017,0.0011102886750555,0.0,0.0003700962250185,0.0001850481125092,0.0,0.0001850481125092,0.0001850481125092,0.0001850481125092,0.0
2013-12-01,2013,12,15,0,1,0,7,0,20,0,13,0,7,1,0,0,1,0,0,0,0,0,58,58,65,5518,0.0027183762232693,0.0,0.0001812250815512,0.0,0.001268575570859,0.0,0.0036245016310257,0.0,0.0023559260601667,0.0,0.001268575570859,0.0001812250815512,0.0,0.0,0.0001812250815512,0.0,0.0,0.0,0.0,0.0
2014-01-01,2014,1,14,0,1,0,15,0,24,0,12,0,14,4,0,1,0,0,0,0,2,0,77,77,87,5668,0.002470007057163,0.0,0.0001764290755116,0.0,0.0026464361326746,0.0,0.0042342978122794,0.0,0.0021171489061397,0.0,0.002470007057163,0.0007057163020465,0.0,0.0001764290755116,0.0,0.0,0.0,0.0,0.0003528581510232,0.0
2014-02-01,2014,2,23,0,2,0,7,0,8,1,9,0,4,3,0,0,0,0,0,0,0,0,50,50,57,4964,0.0046333601933924,0.0,0.0004029008863819,0.0,0.0014101531023368,0.0,0.0016116035455278,0.0002014504431909,0.0018130539887187,0.0,0.0008058017727639,0.0006043513295729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-01,2014,3,14,0,0,0,4,0,10,0,10,0,9,0,1,2,0,0,0,0,1,0,48,48,51,5007,0.0027960854803275,0.0,0.0,0.0,0.0007988815658078,0.0,0.0019972039145196,0.0,0.0019972039145196,0.0,0.0017974835230677,0.0,0.0001997203914519,0.0003994407829039,0.0,0.0,0.0,0.0,0.0001997203914519,0.0
2014-04-01,2014,4,5,0,0,0,6,0,7,1,5,2,7,2,0,1,1,0,0,0,0,0,32,32,37,5596,0.0008934953538241,0.0,0.0,0.0,0.0010721944245889,0.0,0.0012508934953538,0.0001786990707648,0.0008934953538241,0.0003573981415296,0.0012508934953538,0.0003573981415296,0.0,0.0001786990707648,0.0001786990707648,0.0,0.0,0.0,0.0,0.0
2014-05-01,2014,5,41,0,1,0,8,0,13,1,12,0,12,4,0,2,0,0,0,0,0,2,89,89,96,5461,0.0075077824574253,0.0,0.000183116645303,0.0,0.0014649331624244,0.0,0.0023805163889397,0.000183116645303,0.0021973997436366,0.0,0.0021973997436366,0.0007324665812122,0.0,0.0003662332906061,0.0,0.0,0.0,0.0,0.0,0.0003662332906061
2014-06-01,2014,6,11,0,0,0,3,0,12,0,6,0,11,1,0,0,0,0,0,0,0,0,33,33,44,4701,0.0023399276749627,0.0,0.0,0.0,0.0006381620931716,0.0,0.0025526483726866,0.0,0.0012763241863433,0.0,0.0023399276749627,0.0002127206977238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-01,2014,7,14,0,0,0,2,0,11,0,6,0,6,2,0,0,0,0,0,0,1,0,39,39,42,4175,0.0033532934131736,0.0,0.0,0.0,0.0004790419161676,0.0,0.0026347305389221,0.0,0.0014371257485029,0.0,0.0014371257485029,0.0004790419161676,0.0,0.0,0.0,0.0,0.0,0.0,0.0002395209580838,0.0
2014-08-01,2014,8,15,0,0,0,2,0,9,0,7,0,4,3,0,0,0,0,0,1,0,0,40,40,41,3702,0.0040518638573743,0.0,0.0,0.0,0.0005402485143165,0.0,0.0024311183144246,0.0,0.001890869800108,0.0,0.0010804970286331,0.0008103727714748,0.0,0.0,0.0,0.0,0.0,0.0002701242571582,0.0,0.0
2014-09-01,2014,9,12,0,0,0,10,0,6,1,7,2,6,5,0,2,1,1,0,0,0,0,49,49,53,4362,0.0027510316368638,0.0,0.0,0.0,0.0022925263640531,0.0,0.0013755158184319,0.0002292526364053,0.0016047684548372,0.0004585052728106,0.0013755158184319,0.0011462631820265,0.0,0.0004585052728106,0.0002292526364053,0.0002292526364053,0.0,0.0,0.0,0.0
2014-10-01,2014,10,6,1,2,0,4,0,3,0,9,1,2,3,0,1,0,0,0,0,1,0,33,33,33,4388,0.0013673655423883,0.0002278942570647,0.0004557885141294,0.0,0.0009115770282588,0.0,0.0006836827711941,0.0,0.0020510483135824,0.0002278942570647,0.0004557885141294,0.0006836827711941,0.0,0.0002278942570647,0.0,0.0,0.0,0.0,0.0002278942570647,0.0
2014-11-01,2014,11,5,0,0,0,7,0,8,0,2,0,2,2,0,1,0,0,0,0,0,0,25,25,27,3945,0.0012674271229404,0.0,0.0,0.0,0.0017743979721166,0.0,0.0020278833967046,0.0,0.0005069708491761,0.0,0.0005069708491761,0.0005069708491761,0.0,0.000253485424588,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-01,2014,12,8,0,0,0,2,0,9,0,12,1,3,2,0,0,0,0,0,0,0,0,34,34,37,4208,0.0019011406844106,0.0,0.0,0.0,0.0004752851711026,0.0,0.0021387832699619,0.0,0.0028517110266159,0.0002376425855513,0.0007129277566539,0.0004752851711026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,2015,1,11,0,0,0,6,0,6,0,5,1,3,2,0,1,4,0,0,0,0,0,36,36,39,4357,0.0025246729400963,0.0,0.0,0.0,0.0013770943309616,0.0,0.0013770943309616,0.0,0.0011475786091347,0.0002295157218269,0.0006885471654808,0.0004590314436538,0.0,0.0002295157218269,0.0009180628873077,0.0,0.0,0.0,0.0,0.0
2015-02-01,2015,2,5,0,1,0,8,0,6,0,6,0,7,5,1,1,1,0,0,0,1,0,37,37,42,4449,0.0011238480557428,0.0,0.0002247696111485,0.0,0.0017981568891885,0.0,0.0013486176668914,0.0,0.0013486176668914,0.0,0.00157338727804,0.0011238480557428,0.0002247696111485,0.0002247696111485,0.0002247696111485,0.0,0.0,0.0,0.0002247696111485,0.0
2015-03-01,2015,3,6,0,0,0,5,0,5,0,5,0,4,5,0,0,0,0,0,1,0,0,29,29,31,4958,0.0012101653892698,0.0,0.0,0.0,0.0010084711577248,0.0,0.0010084711577248,0.0,0.0010084711577248,0.0,0.0008067769261799,0.0010084711577248,0.0,0.0,0.0,0.0,0.0,0.0002016942315449,0.0,0.0
2015-04-01,2015,4,7,0,0,0,11,0,14,0,6,3,7,1,0,3,0,2,0,0,1,2,52,52,57,5005,0.0013986013986013,0.0,0.0,0.0,0.0021978021978021,0.0,0.0027972027972027,0.0,0.0011988011988011,0.0005994005994005,0.0013986013986013,0.0001998001998001,0.0,0.0005994005994005,0.0,0.0003996003996003,0.0,0.0,0.0001998001998001,0.0003996003996003
2015-05-01,2015,5,17,0,1,0,6,0,8,1,6,2,9,1,0,4,1,0,0,0,0,0,52,52,56,4300,0.003953488372093,0.0,0.0002325581395348,0.0,0.0013953488372093,0.0,0.001860465116279,0.0002325581395348,0.0013953488372093,0.0004651162790697,0.0020930232558139,0.0002325581395348,0.0,0.0009302325581395,0.0002325581395348,0.0,0.0,0.0,0.0,0.0
2015-06-01,2015,6,7,0,0,0,7,0,11,0,7,2,4,4,0,4,0,0,0,0,0,0,41,41,46,4878,0.0014350143501435,0.0,0.0,0.0,0.0014350143501435,0.0,0.0022550225502255,0.0,0.0014350143501435,0.000410004100041,0.000820008200082,0.000820008200082,0.0,0.000820008200082,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,2015,7,24,0,0,0,8,0,8,1,10,1,17,5,0,2,1,0,0,0,0,0,72,72,77,4546,0.0052793664760228,0.0,0.0,0.0,0.0017597888253409,0.0,0.0017597888253409,0.0002199736031676,0.0021997360316761,0.0002199736031676,0.0037395512538495,0.001099868015838,0.0,0.0004399472063352,0.0002199736031676,0.0,0.0,0.0,0.0,0.0
2015-08-01,2015,8,17,0,0,0,2,0,7,1,10,1,12,2,1,0,1,0,0,0,2,0,53,53,56,4310,0.0039443155452436,0.0,0.0,0.0,0.0004640371229698,0.0,0.0016241299303944,0.0002320185614849,0.0023201856148491,0.0002320185614849,0.002784222737819,0.0004640371229698,0.0002320185614849,0.0,0.0002320185614849,0.0,0.0,0.0,0.0004640371229698,0.0
2015-09-01,2015,9,6,0,0,0,7,0,3,5,9,0,6,3,1,1,0,0,0,0,0,0,39,39,41,6302,0.0009520787051729,0.0,0.0,0.0,0.0011107584893684,0.0,0.0004760393525864,0.0007933989209774,0.0014281180577594,0.0,0.0009520787051729,0.0004760393525864,0.0001586797841954,0.0001586797841954,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-01,2015,10,9,0,1,0,4,0,8,2,6,2,5,1,0,2,0,0,1,0,1,0,41,41,42,5068,0.0017758484609313,0.0,0.000197316495659,0.0,0.0007892659826361,0.0,0.0015785319652722,0.000394632991318,0.0011838989739542,0.000394632991318,0.0009865824782951,0.000197316495659,0.0,0.000394632991318,0.0,0.0,0.000197316495659,0.0,0.000197316495659,0.0
2015-11-01,2015,11,3,0,0,0,1,0,11,0,5,1,7,2,0,1,0,0,0,0,1,0,30,30,32,4487,0.0006685981724983,0.0,0.0,0.0,0.0002228660574994,0.0,0.0024515266324938,0.0,0.0011143302874972,0.0002228660574994,0.0015600624024961,0.0004457321149988,0.0,0.0002228660574994,0.0,0.0,0.0,0.0,0.0002228660574994,0.0
2015-12-01,2015,12,11,2,0,0,4,0,5,0,3,0,9,3,0,2,1,1,0,0,0,0,37,37,41,4296,0.00256052141527,0.0004655493482309,0.0,0.0,0.0009310986964618,0.0,0.0011638733705772,0.0,0.0006983240223463,0.0,0.0020949720670391,0.0006983240223463,0.0,0.0004655493482309,0.0002327746741154,0.0002327746741154,0.0,0.0,0.0,0.0
2016-01-01,2016,1,6,0,0,0,1,0,8,0,5,2,5,4,0,1,2,0,0,0,1,0,31,31,35,4201,0.0014282313734825,0.0,0.0,0.0,0.000238038562247,0.0,0.0019043084979766,0.0,0.0011901928112354,0.0004760771244941,0.0011901928112354,0.0009521542489883,0.0,0.000238038562247,0.0004760771244941,0.0,0.0,0.0,0.000238038562247,0.0
2016-02-01,2016,2,12,0,0,0,2,0,2,0,4,0,5,3,0,1,0,1,0,0,0,0,29,29,30,4980,0.0024096385542168,0.0,0.0,0.0,0.0004016064257028,0.0,0.0004016064257028,0.0,0.0008032128514056,0.0,0.001004016064257,0.0006024096385542,0.0,0.0002008032128514,0.0,0.0002008032128514,0.0,0.0,0.0,0.0
2016-03-01,2016,3,5,0,0,0,12,0,6,0,12,2,11,2,1,4,0,1,0,0,1,0,47,47,57,5508,0.0009077705156136,0.0,0.0,0.0,0.0021786492374727,0.0,0.0010893246187363,0.0,0.0021786492374727,0.0003631082062454,0.00199709513435,0.0003631082062454,0.0001815541031227,0.0007262164124909,0.0,0.0001815541031227,0.0,0.0,0.0001815541031227,0.0
2016-04-01,2016,4,8,1,1,0,15,0,7,1,4,0,17,2,0,1,0,0,0,0,1,0,45,45,58,5260,0.0015209125475285,0.000190114068441,0.000190114068441,0.0,0.0028517110266159,0.0,0.0013307984790874,0.000190114068441,0.0007604562737642,0.0,0.003231939163498,0.0003802281368821,0.0,0.000190114068441,0.0,0.0,0.0,0.0,0.000190114068441,0.0
2016-05-01,2016,5,13,0,0,0,8,0,7,0,6,0,7,2,0,2,0,0,0,0,0,0,44,44,45,5426,0.0023958717287136,0.0,0.0,0.0,0.0014743826022852,0.0,0.0012900847769996,0.0,0.0011057869517139,0.0,0.0012900847769996,0.0003685956505713,0.0,0.0003685956505713,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,2016,6,20,0,0,0,8,0,10,1,12,0,10,1,0,1,0,1,1,0,1,2,61,61,68,5371,0.0037237013591509,0.0,0.0,0.0,0.0014894805436603,0.0,0.0018618506795754,0.0001861850679575,0.0022342208154905,0.0,0.0018618506795754,0.0001861850679575,0.0,0.0001861850679575,0.0,0.0001861850679575,0.0001861850679575,0.0,0.0001861850679575,0.000372370135915
2016-07-01,2016,7,18,0,1,0,9,0,11,0,10,1,9,3,0,1,0,0,0,0,2,1,61,61,66,5343,0.0033688938798427,0.0,0.0001871607711023,0.0,0.0016844469399213,0.0,0.0020587684821261,0.0,0.0018716077110237,0.0001871607711023,0.0016844469399213,0.0005614823133071,0.0,0.0001871607711023,0.0,0.0,0.0,0.0,0.0003743215422047,0.0001871607711023
2016-08-01,2016,8,12,0,0,0,11,0,5,0,13,1,12,1,3,0,0,0,0,0,0,1,55,55,59,4879,0.0024595203935232,0.0,0.0,0.0,0.0022545603607296,0.0,0.001024800163968,0.0,0.0026644804263168,0.0002049600327936,0.0024595203935232,0.0002049600327936,0.0006148800983808,0.0,0.0,0.0,0.0,0.0,0.0,0.0002049600327936
2016-09-01,2016,9,2,0,0,1,11,0,8,0,2,0,8,1,1,2,0,0,0,0,1,2,33,33,39,5213,0.0003836562440053,0.0,0.0,0.0001918281220026,0.0021101093420295,0.0,0.0015346249760214,0.0,0.0003836562440053,0.0,0.0015346249760214,0.0001918281220026,0.0001918281220026,0.0003836562440053,0.0,0.0,0.0,0.0,0.0001918281220026,0.0003836562440053
2016-10-01,2016,10,5,0,0,0,10,0,7,0,9,0,6,2,0,0,0,0,0,0,0,0,33,33,39,5540,0.0009025270758122,0.0,0.0,0.0,0.0018050541516245,0.0,0.0012635379061371,0.0,0.001624548736462,0.0,0.0010830324909747,0.0003610108303249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,2016,11,9,0,0,0,6,0,13,0,6,0,14,5,0,3,0,1,1,0,0,0,53,53,58,4866,0.001849568434032,0.0,0.0,0.0,0.001233045622688,0.0,0.0026715988491574,0.0,0.001233045622688,0.0,0.0028771064529387,0.0010275380189066,0.0,0.000616522811344,0.0,0.0002055076037813,0.0002055076037813,0.0,0.0,0.0
2016-12-01,2016,12,12,0,0,0,1,1,5,0,15,1,8,1,0,3,0,0,0,0,1,0,44,44,48,4165,0.0028811524609843,0.0,0.0,0.0,0.0002400960384153,0.0002400960384153,0.0012004801920768,0.0,0.0036014405762304,0.0002400960384153,0.0019207683073229,0.0002400960384153,0.0,0.000720288115246,0.0,0.0,0.0,0.0,0.0002400960384153,0.0
2017-01-01,2017,1,13,0,0,1,8,1,25,2,14,1,13,5,0,0,0,0,0,0,0,0,78,78,83,5165,0.0025169409486931,0.0,0.0,0.0001936108422071,0.0015488867376573,0.0001936108422071,0.004840271055179,0.0003872216844143,0.0027105517909002,0.0001936108422071,0.0025169409486931,0.0009680542110358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-01,2017,2,21,0,0,0,6,0,18,0,12,1,10,6,0,2,0,1,0,0,0,0,71,71,77,4849,0.004330789853578,0.0,0.0,0.0,0.0012373685295937,0.0,0.0037121055887811,0.0,0.0024747370591874,0.0002062280882656,0.0020622808826562,0.0012373685295937,0.0,0.0004124561765312,0.0,0.0002062280882656,0.0,0.0,0.0,0.0
2017-03-01,2017,3,2,0,1,0,14,0,14,0,9,0,5,6,0,4,0,1,0,0,1,1,48,48,58,5575,0.0003587443946188,0.0,0.0001793721973094,0.0,0.0025112107623318,0.0,0.0025112107623318,0.0,0.0016143497757847,0.0,0.000896860986547,0.0010762331838565,0.0,0.0007174887892376,0.0,0.0001793721973094,0.0,0.0,0.0001793721973094,0.0001793721973094
2017-04-01,2017,4,19,0,2,0,16,0,9,0,5,3,9,4,1,0,5,1,0,0,0,0,68,68,74,5031,0.003776585171934,0.0,0.0003975352812562,0.0,0.0031802822500496,0.0,0.0017889087656529,0.0,0.0009938382031405,0.0005963029218843,0.0017889087656529,0.0007950705625124,0.0001987676406281,0.0,0.0009938382031405,0.0001987676406281,0.0,0.0,0.0,0.0
2017-05-01,2017,5,14,0,0,1,8,0,12,0,11,3,11,2,0,0,0,0,0,0,0,0,55,55,62,5159,0.0027137042062415,0.0,0.0,0.0001938360147315,0.0015506881178522,0.0,0.0023260321767784,0.0,0.0021321961620469,0.0005815080441946,0.0021321961620469,0.000387672029463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-01,2017,6,17,0,0,0,5,0,4,0,9,1,12,8,0,1,0,0,1,0,1,0,50,50,59,4746,0.0035819637589549,0.0,0.0,0.0,0.0010535187526337,0.0,0.000842815002107,0.0,0.0018963337547408,0.0002107037505267,0.0025284450063211,0.001685630004214,0.0,0.0002107037505267,0.0,0.0,0.0002107037505267,0.0,0.0002107037505267,0.0
2017-07-01,2017,7,18,0,0,0,11,0,17,0,12,0,12,3,0,1,1,0,1,0,2,0,71,71,78,4670,0.0038543897216274,0.0,0.0,0.0,0.0023554603854389,0.0,0.0036402569593147,0.0,0.0025695931477516,0.0,0.0025695931477516,0.0006423982869379,0.0,0.0002141327623126,0.0002141327623126,0.0,0.0002141327623126,0.0,0.0004282655246252,0.0
2017-08-01,2017,8,20,0,1,1,13,0,16,1,12,0,14,12,0,2,0,0,1,0,0,0,83,83,93,4446,0.0044984255510571,0.0,0.0002249212775528,0.0002249212775528,0.0029239766081871,0.0,0.0035987404408457,0.0002249212775528,0.0026990553306342,0.0,0.0031488978857399,0.0026990553306342,0.0,0.0004498425551057,0.0,0.0,0.0002249212775528,0.0,0.0,0.0
2017-09-01,2017,9,28,0,0,0,8,0,8,0,12,0,12,3,0,0,1,0,0,0,0,1,67,67,73,4066,0.0068863748155435,0.0,0.0,0.0,0.0019675356615838,0.0,0.0019675356615838,0.0,0.0029513034923757,0.0,0.0029513034923757,0.0007378258730939,0.0,0.0,0.0002459419576979,0.0,0.0,0.0,0.0,0.0002459419576979
